accessionNo,cik,companyNameLong,ticker,description,formType,type,filingUrl,filedAt,downloadFilename
0001498710-23-000080,1498710,"Spirit Airlines, Inc. (SAVE) (CIK 0001498710)",SAVE,SECOND AMENDMENT TO CREDIT AND GUARANTY AGREEMENT,10-K,EX-10.60,https://www.sec.gov/Archives/edgar/data/1498710/000149871023000080/save-ex1060x20221231x10k.htm,2023-02-06,2023-1498710-0001498710-23-000080-save-ex1060x20221231x10k.htm
0001828723-23-000105,1828723,"Altus Power, Inc. (AMPS) (CIK 0001828723)",AMPS,EX-10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/1828723/000182872323000105/altusfundiii-2023q2upsizex.htm,2023-08-14,2023-1828723-0001828723-23-000105-altusfundiii-2023q2upsizex.htm
0000023197-23-000070,23197,COMTECH TELECOMMUNICATIONS CORP /DE/ (CMTL) (CIK 0000023197),CMTL,EX-10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/23197/000002319723000070/exhibit101cmtl-2023thirdar.htm,2023-12-07,2023-23197-0000023197-23-000070-exhibit101cmtl-2023thirdar.htm
0001437749-23-023665,1612720,NextDecade Corp. (NEXT) (CIK 0001612720),NEXT,EXHIBIT 10.9,10-Q,EX-10.9,https://www.sec.gov/Archives/edgar/data/1612720/000143774923023665/ex_554146.htm,2023-08-14,2023-1612720-0001437749-23-023665-ex_554146.htm
0000070502-23-000006,70502,NATIONAL RURAL UTILITIES COOPERATIVE FINANCE CORP /DC/ (NRUC) (CIK 0000070502),NRUC,"AMENDED REVOLVING CREDIT AGREEMENT MATURING NOVEMBER 28, 2025",10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/70502/000007050223000006/nrufy2023q2form10-qxex101.htm,2023-01-13,2023-70502-0000070502-23-000006-nrufy2023q2form10-qxex101.htm
0000070502-23-000006,70502,NATIONAL RURAL UTILITIES COOPERATIVE FINANCE CORP /DC/ (NRUC) (CIK 0000070502),NRUC,"AMENDED REVOLVING CREDIT AGREEMENT MATURING NOVEMBER 28, 2026",10-Q,EX-10.2,https://www.sec.gov/Archives/edgar/data/70502/000007050223000006/nrufy2023q2form10-qxex102.htm,2023-01-13,2023-70502-0000070502-23-000006-nrufy2023q2form10-qxex102.htm
0001437749-23-023665,1612720,NextDecade Corp. (NEXT) (CIK 0001612720),NEXT,EXHIBIT 10.8,10-Q,EX-10.8,https://www.sec.gov/Archives/edgar/data/1612720/000143774923023665/ex_554148.htm,2023-08-14,2023-1612720-0001437749-23-023665-ex_554148.htm
0001628280-23-017088,850141,HORACE MANN EDUCATORS CORP /DE/ (HMN) (CIK 0000850141),HMN,EX-10.3(F),10-Q,EX-10.3(F),https://www.sec.gov/Archives/edgar/data/850141/000162828023017088/a33123ex103f.htm,2023-05-10,2023-850141-0001628280-23-017088-a33123ex103f.htm
0000886982-23-000003,886982,"GOLDMAN SACHS GROUP INC (GS, GSCE, GS-PA, GS-PC, GS-PD) (CIK 0000886982)",GS,EX-10.39,10-K,EX-10.39,https://www.sec.gov/Archives/edgar/data/886982/000088698223000003/a1039_formxofxyear-endxrsu.htm,2023-02-24,2023-886982-0000886982-23-000003-a1039_formxofxyear-endxrsu.htm
0001628280-23-017088,850141,HORACE MANN EDUCATORS CORP /DE/ (HMN) (CIK 0000850141),HMN,EX-10.3(G),10-Q,EX-10.3(G),https://www.sec.gov/Archives/edgar/data/850141/000162828023017088/a33123ex103g.htm,2023-05-10,2023-850141-0001628280-23-017088-a33123ex103g.htm
0001760965-23-000007,1760965,"Kontoor Brands, Inc. (KTB) (CIK 0001760965)",KTB,EX-10.41,10-K,EX-10.41,https://www.sec.gov/Archives/edgar/data/1760965/000176096523000007/kontoor2022ex1041amendme.htm,2023-03-01,2023-1760965-0001760965-23-000007-kontoor2022ex1041amendme.htm
0001297184-23-000066,1297184,"Amphastar Pharmaceuticals, Inc. (AMPH) (CIK 0001297184)",AMPH,EX-10.4,10-Q,EX-10.4,https://www.sec.gov/Archives/edgar/data/1297184/000129718423000066/amph-20230630xex10d4.htm,2023-08-09,2023-1297184-0001297184-23-000066-amph-20230630xex10d4.htm
0001544206-23-000077,1544206,"Carlyle Secured Lending, Inc. (CGBD, CGBDL) (CIK 0001544206)",CGBD,EX-10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/1544206/000154420623000077/csli_3q2023x10-qxex101.htm,2023-11-07,2023-1544206-0001544206-23-000077-csli_3q2023x10-qxex101.htm
0000950170-23-038331,77281,PENNSYLVANIA REAL ESTATE INVESTMENT TRUST (CIK 0000077281),PEI,EX-10.2,10-Q,EX-10.2,https://www.sec.gov/Archives/edgar/data/77281/000095017023038331/pret-ex10_2.htm,2023-08-04,2023-77281-0000950170-23-038331-pret-ex10_2.htm
0000950170-23-039930,1142417,"NEXSTAR MEDIA GROUP, INC. (NXST) (CIK 0001142417)",NXST,EX-10.2,10-Q,EX-10.2,https://www.sec.gov/Archives/edgar/data/1142417/000095017023039930/nxst-ex10_2.htm,2023-08-08,2023-1142417-0000950170-23-039930-nxst-ex10_2.htm
0001740332-23-000021,1740332,"RESIDEO TECHNOLOGIES, INC. (REZI) (CIK 0001740332)",REZI,EX-10.2,10-Q,EX-10.2,https://www.sec.gov/Archives/edgar/data/1740332/000174033223000021/rezi-20230701x10qxexx102.htm,2023-08-04,2023-1740332-0001740332-23-000021-rezi-20230701x10qxexx102.htm
0001558370-23-013828,1318742,NCL CORP Ltd. (CIK 0001318742),,EX-10.8,10-Q,EX-10.8,https://www.sec.gov/Archives/edgar/data/1318742/000155837023013828/nclc-20230630xex10d8.htm,2023-08-08,2023-1318742-0001558370-23-013828-nclc-20230630xex10d8.htm
0001283699-23-000016,1283699,"T-Mobile US, Inc. (TMUS) (CIK 0001283699)",TMUS,TMUS EXHIBIT 10.21,10-K,EX-10.21,https://www.sec.gov/Archives/edgar/data/1283699/000128369923000016/tmus12312022ex1021.htm,2023-02-14,2023-1283699-0001283699-23-000016-tmus12312022ex1021.htm
0001213900-23-065011,1643953,"Purple Innovation, Inc. (PRPL) (CIK 0001643953)",PRPL,"ABL CREDIT AGREEMENT DATED AS OF AUGUST 7, 2023 BETWEEN AND AMONG PURPLE INNOVATION, LLC, PURPLE INNOVATION, INC., INTELLIBED, LLC, THE ABL AGENT, THE SWING LINE LENDER, THE LETTER OF CREDIT ISSUER AND THE ABL LENDERS",10-Q,EX-10.10,https://www.sec.gov/Archives/edgar/data/1643953/000121390023065011/f10q0623ex10-10_purplein.htm,2023-08-09,2023-1643953-0001213900-23-065011-f10q0623ex10-10_purplein.htm
0001558370-23-013825,1513761,Norwegian Cruise Line Holdings Ltd. (NCLH) (CIK 0001513761),NCLH,EX-10.8,10-Q,EX-10.8,https://www.sec.gov/Archives/edgar/data/1513761/000155837023013825/nclh-20230630xex10d8.htm,2023-08-08,2023-1513761-0001558370-23-013825-nclh-20230630xex10d8.htm
0001558370-23-013825,1513761,Norwegian Cruise Line Holdings Ltd. (NCLH) (CIK 0001513761),NCLH,EX-10.14,10-Q,EX-10.14,https://www.sec.gov/Archives/edgar/data/1513761/000155837023013825/nclh-20230630xex10d14.htm,2023-08-08,2023-1513761-0001558370-23-013825-nclh-20230630xex10d14.htm
0001558370-23-013828,1318742,NCL CORP Ltd. (CIK 0001318742),,EX-10.14,10-Q,EX-10.14,https://www.sec.gov/Archives/edgar/data/1318742/000155837023013828/nclc-20230630xex10d14.htm,2023-08-08,2023-1318742-0001558370-23-013828-nclc-20230630xex10d14.htm
0001462418-23-000024,1462418,ALTISOURCE PORTFOLIO SOLUTIONS S.A. (ASPS) (CIK 0001462418),ASPS,EX-10.86,10-K,EX-10.86,https://www.sec.gov/Archives/edgar/data/1462418/000146241823000024/altisource-amendmentandr.htm,2023-03-30,2023-1462418-0001462418-23-000024-altisource-amendmentandr.htm
0001382821-23-000194,1382821,Redfin Corp (RDFN) (CIK 0001382821),RDFN,EX-10.3,10-Q,EX-10.3,https://www.sec.gov/Archives/edgar/data/1382821/000138282123000194/a1redfin-creditagreement.htm,2023-11-02,2023-1382821-0001382821-23-000194-a1redfin-creditagreement.htm
0001628280-23-036192,912766,"LAUREATE EDUCATION, INC. (LAUR) (CIK 0000912766)",LAUR,EX-10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/912766/000162828023036192/exhibit101thirdamendmentwi.htm,2023-11-02,2023-912766-0001628280-23-036192-exhibit101thirdamendmentwi.htm
0001718512-23-000033,1718512,Gates Industrial Corp plc (GTES) (CIK 0001718512),GTES,EX-10.2,10-Q,EX-10.2,https://www.sec.gov/Archives/edgar/data/1718512/000171851223000033/gates-amendmentno1to2nda.htm,2023-05-04,2023-1718512-0001718512-23-000033-gates-amendmentno1to2nda.htm
0001670592-23-000012,1670592,"YETI Holdings, Inc. (YETI) (CIK 0001670592)",YETI,EX-10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/1670592/000167059223000012/yeti-2023q1ex101.htm,2023-05-11,2023-1670592-0001670592-23-000012-yeti-2023q1ex101.htm
0000950170-23-021796,1881487,ProFrac Holding Corp. (ACDC) (CIK 0001881487),ACDC,EX-10.10,10-Q,EX-10.10,https://www.sec.gov/Archives/edgar/data/1881487/000095017023021796/acdc-ex10_10.htm,2023-05-12,2023-1881487-0000950170-23-021796-acdc-ex10_10.htm
0001400891-23-000038,1400891,"iHeartMedia, Inc. (IHRT, IHETW, IHRTB) (CIK 0001400891)",IHRT,EX-10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/1400891/000140089123000038/iheart-amendmentno4totlcre.htm,2023-08-08,2023-1400891-0001400891-23-000038-iheart-amendmentno4totlcre.htm
0000886982-23-000003,886982,"GOLDMAN SACHS GROUP INC (GS, GSCE, GS-PA, GS-PC, GS-PD) (CIK 0000886982)",GS,EX-10.49,10-K,EX-10.49,https://www.sec.gov/Archives/edgar/data/886982/000088698223000003/a1049_formxofxperformance-.htm,2023-02-24,2023-886982-0000886982-23-000003-a1049_formxofxperformance-.htm
0000886982-23-000003,886982,"GOLDMAN SACHS GROUP INC (GS, GSCE, GS-PA, GS-PC, GS-PD) (CIK 0000886982)",GS,EX-10.38,10-K,EX-10.38,https://www.sec.gov/Archives/edgar/data/886982/000088698223000003/a1038_formofone-timeslashy.htm,2023-02-24,2023-886982-0000886982-23-000003-a1038_formofone-timeslashy.htm
0001670541-23-000104,1670541,Adient plc (ADNT) (CIK 0001670541),ADNT,EX-10.4,10-Q,EX-10.4,https://www.sec.gov/Archives/edgar/data/1670541/000167054123000104/a03312023exhibit104.htm,2023-05-03,2023-1670541-0001670541-23-000104-a03312023exhibit104.htm
0001477932-23-001672,1408057,"iCoreConnect Inc. (ICNP, ICCRW) (CIK 0001408057)",ICCRW,CONVERTIBLE SECURED PROMISSORY NOTE,10-K,EX-10.40,https://www.sec.gov/Archives/edgar/data/1408057/000147793223001672/icct_ex1040.htm,2023-03-23,2023-1408057-0001477932-23-001672-icct_ex1040.htm
0001418100-23-000041,1418100,Avaya Holdings Corp. (CIK 0001418100),AVYA,EX-10.7,10-K,EX-10.7,https://www.sec.gov/Archives/edgar/data/1418100/000141810023000041/avaya-ex1072022930x10k.htm,2023-09-08,2023-1418100-0001418100-23-000041-avaya-ex1072022930x10k.htm
0001477932-23-004637,1408057,"iCoreConnect Inc. (ICNP, ICCRW) (CIK 0001408057)",ICCRW,CONVERTIBLE SECURED PROMISSORY NOTE,10-K/A,EX-10.40,https://www.sec.gov/Archives/edgar/data/1408057/000147793223004637/icct_ex1040.htm,2023-06-16,2023-1408057-0001477932-23-004637-icct_ex1040.htm
0000837465-23-000018,837465,Topgolf Callaway Brands Corp. (MODG) (CIK 0000837465),MODG,EX-10.3,10-Q,EX-10.3,https://www.sec.gov/Archives/edgar/data/837465/000083746523000018/a10modg-exx103creditagreem.htm,2023-05-10,2023-837465-0000837465-23-000018-a10modg-exx103creditagreem.htm
0001567892-23-000041,1567892,Mallinckrodt plc (CIK 0001567892),MNKPF,EX-10.15,10-Q,EX-10.15,https://www.sec.gov/Archives/edgar/data/1567892/000156789223000041/mnkq310qexhibit1015.htm,2023-11-07,2023-1567892-0001567892-23-000041-mnkq310qexhibit1015.htm
0001558370-23-013825,1513761,Norwegian Cruise Line Holdings Ltd. (NCLH) (CIK 0001513761),NCLH,EX-10.10,10-Q,EX-10.10,https://www.sec.gov/Archives/edgar/data/1513761/000155837023013825/nclh-20230630xex10d10.htm,2023-08-08,2023-1513761-0001558370-23-013825-nclh-20230630xex10d10.htm
0000003499-23-000005,3499,ALEXANDERS INC (ALX) (CIK 0000003499),ALX,EX-10.46,10-K,EX-10.46,https://www.sec.gov/Archives/edgar/data/3499/000000349923000005/exhibit-1046xthirdamendm.htm,2023-02-13,2023-3499-0000003499-23-000005-exhibit-1046xthirdamendm.htm
0001023024-23-000043,1023024,ANI PHARMACEUTICALS INC (ANIP) (CIK 0001023024),ANIP,EX-10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/1023024/000102302423000043/anip-20230930x10qxexx101.htm,2023-11-08,2023-1023024-0001023024-23-000043-anip-20230930x10qxexx101.htm
0001632790-23-000032,1632790,"ENERGIZER HOLDINGS, INC. (ENR) (CIK 0001632790)",ENR,EX-10.2,10-Q,EX-10.2,https://www.sec.gov/Archives/edgar/data/1632790/000163279023000032/ex102-amendmentno3tocredit.htm,2023-05-08,2023-1632790-0001632790-23-000032-ex102-amendmentno3tocredit.htm
0000740260-23-000159,740260,"Ventas, Inc. (VTR) (CIK 0000740260)",VTR,EX-10.1 SECOND AMENDMENT CREDIT AGREEMENT,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/740260/000074026023000159/vtr-ex101_063023.htm,2023-08-04,2023-740260-0000740260-23-000159-vtr-ex101_063023.htm
0001558370-23-013828,1318742,NCL CORP Ltd. (CIK 0001318742),,EX-10.9,10-Q,EX-10.9,https://www.sec.gov/Archives/edgar/data/1318742/000155837023013828/nclc-20230630xex10d9.htm,2023-08-08,2023-1318742-0001558370-23-013828-nclc-20230630xex10d9.htm
0001558370-23-013825,1513761,Norwegian Cruise Line Holdings Ltd. (NCLH) (CIK 0001513761),NCLH,EX-10.9,10-Q,EX-10.9,https://www.sec.gov/Archives/edgar/data/1513761/000155837023013825/nclh-20230630xex10d9.htm,2023-08-08,2023-1513761-0001558370-23-013825-nclh-20230630xex10d9.htm
0001558370-23-013828,1318742,NCL CORP Ltd. (CIK 0001318742),,EX-10.10,10-Q,EX-10.10,https://www.sec.gov/Archives/edgar/data/1318742/000155837023013828/nclc-20230630xex10d10.htm,2023-08-08,2023-1318742-0001558370-23-013828-nclc-20230630xex10d10.htm
0001822993-23-000047,1822993,"Jackson Financial Inc. (JXN, JXN-PA) (CIK 0001822993)",JXN,EX-10.2,10-Q,EX-10.2,https://www.sec.gov/Archives/edgar/data/1822993/000182299323000047/exhibit102_2023mid-cyclepe.htm,2023-11-08,2023-1822993-0001822993-23-000047-exhibit102_2023mid-cyclepe.htm
0000950170-23-037146,1669811,"Donnelley Financial Solutions, Inc. (DFIN) (CIK 0001669811)",DFIN,EX-10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/1669811/000095017023037146/dfin-ex10_1.htm,2023-08-02,2023-1669811-0000950170-23-037146-dfin-ex10_1.htm
0001628280-23-004686,912766,"LAUREATE EDUCATION, INC. (LAUR) (CIK 0000912766)",LAUR,EX-10.20,10-K,EX-10.20,https://www.sec.gov/Archives/edgar/data/912766/000162828023004686/exhibit1020-secondamendmen.htm,2023-02-23,2023-912766-0001628280-23-004686-exhibit1020-secondamendmen.htm
0001781755-23-000027,1781755,"BRP Group, Inc. (BWIN) (CIK 0001781755)",BWIN,EX-10.2,10-Q,EX-10.2,https://www.sec.gov/Archives/edgar/data/1781755/000178175523000027/exhibit-102fy2023q2.htm,2023-08-09,2023-1781755-0001781755-23-000027-exhibit-102fy2023q2.htm
0001562762-23-000401,78128,"Essential Utilities, Inc. (WTRG) (CIK 0000078128)",WTRG,EX-10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/78128/000156276223000401/wtrg-20230930xex10_1.htm,2023-11-07,2023-78128-0001562762-23-000401-wtrg-20230930xex10_1.htm
0000886982-23-000003,886982,"GOLDMAN SACHS GROUP INC (GS, GSCE, GS-PA, GS-PC, GS-PD) (CIK 0000886982)",GS,EX-10.41,10-K,EX-10.41,https://www.sec.gov/Archives/edgar/data/886982/000088698223000003/a1041_formxofxyear-endxrsu.htm,2023-02-24,2023-886982-0000886982-23-000003-a1041_formxofxyear-endxrsu.htm
0001437749-23-023665,1612720,NextDecade Corp. (NEXT) (CIK 0001612720),NEXT,EXHIBIT 10.7,10-Q,EX-10.7,https://www.sec.gov/Archives/edgar/data/1612720/000143774923023665/ex_554144.htm,2023-08-14,2023-1612720-0001437749-23-023665-ex_554144.htm
0000886982-23-000003,886982,"GOLDMAN SACHS GROUP INC (GS, GSCE, GS-PA, GS-PC, GS-PD) (CIK 0000886982)",GS,EX-10.50,10-K,EX-10.50,https://www.sec.gov/Archives/edgar/data/886982/000088698223000003/a1050_formxofxperformance-.htm,2023-02-24,2023-886982-0000886982-23-000003-a1050_formxofxperformance-.htm
0000886982-23-000003,886982,"GOLDMAN SACHS GROUP INC (GS, GSCE, GS-PA, GS-PC, GS-PD) (CIK 0000886982)",GS,EX-10.40,10-K,EX-10.40,https://www.sec.gov/Archives/edgar/data/886982/000088698223000003/a1040_formxofxyear-endxrsu.htm,2023-02-24,2023-886982-0000886982-23-000003-a1040_formxofxyear-endxrsu.htm
0001376339-23-000063,1376339,"MIMEDX GROUP, INC. (MDXG) (CIK 0001376339)",MDXG,EX-10.2,10-Q,EX-10.2,https://www.sec.gov/Archives/edgar/data/1376339/000137633923000063/ex102-amendmentno2tocredit.htm,2023-08-01,2023-1376339-0001376339-23-000063-ex102-amendmentno2tocredit.htm
0001823945-23-000041,1823945,BLUE OWL CAPITAL INC. (OWL) (CIK 0001823945),OWL,EX-10.2,10-Q,EX-10.2,https://www.sec.gov/Archives/edgar/data/1823945/000182394523000041/ex102ira.htm,2023-08-08,2023-1823945-0001823945-23-000041-ex102ira.htm
0001437578-23-000005,1437578,BRIGHT HORIZONS FAMILY SOLUTIONS INC. (BFAM) (CIK 0001437578),BFAM,EX-10.1.3,10-K,EX-10.1,https://www.sec.gov/Archives/edgar/data/1437578/000143757823000005/ex1013202210k.htm,2023-02-28,2023-1437578-0001437578-23-000005-ex1013202210k.htm
0000950170-23-037577,1863105,"EngageSmart, Inc. (CIK 0001863105)",ESMT,EX-10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/1863105/000095017023037577/esmt-ex10_1.htm,2023-08-03,2023-1863105-0000950170-23-037577-esmt-ex10_1.htm
0000950170-23-039930,1142417,"NEXSTAR MEDIA GROUP, INC. (NXST) (CIK 0001142417)",NXST,EX-10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/1142417/000095017023039930/nxst-ex10_1.htm,2023-08-08,2023-1142417-0000950170-23-039930-nxst-ex10_1.htm
0001304280-23-000052,1304280,Novelis Inc. (CIK 0001304280),,EX-10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/1304280/000130428023000052/refinancingamendmenttranch.htm,2023-11-07,2023-1304280-0001304280-23-000052-refinancingamendmenttranch.htm
0001213900-23-086921,1708176,"Hall of Fame Resort & Entertainment Co (HOFV, HOFVW) (CIK 0001708176)",HOFV,"CONSTRUCTION LOAN AGREEMENT, DATED SEPTEMBER 14, 2020 BY AND AMONG HOF VILLAGE HOTEL II, LLC, AS BORROWER, STUART LICHTER, AS GUARANTOR, AND ERIEBANK, A DIVISION OF CNB BANK, A WHOLLY OWNED SUBSIDIARY OF CNB FINANCIAL CORPORATION, AS LENDER",10-Q,EX-10.9,https://www.sec.gov/Archives/edgar/data/1708176/000121390023086921/f10q0923ex10-9_halloffame.htm,2023-11-14,2023-1708176-0001213900-23-086921-f10q0923ex10-9_halloffame.htm
0000950170-23-037182,1180262,HERBALIFE LTD. (HLF) (CIK 0001180262),HLF,EX-10.46,10-Q,EX-10.46,https://www.sec.gov/Archives/edgar/data/1180262/000095017023037182/hlf-ex10_46.htm,2023-08-02,2023-1180262-0000950170-23-037182-hlf-ex10_46.htm
0000950170-23-016715,1180262,HERBALIFE LTD. (HLF) (CIK 0001180262),HLF,EX-10.38,10-Q,EX-10,https://www.sec.gov/Archives/edgar/data/1180262/000095017023016715/hlf-ex10_38.htm,2023-05-02,2023-1180262-0000950170-23-016715-hlf-ex10_38.htm
0000703351-23-000016,703351,"BRINKER INTERNATIONAL, INC (EAT) (CIK 0000703351)",EAT,EX-10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/703351/000070335123000016/brinker-secondamendmenttoc.htm,2023-05-03,2023-703351-0000703351-23-000016-brinker-secondamendmenttoc.htm
0000950170-23-017912,1739936,MOMENTIVE GLOBAL INC. (CIK 0001739936),MNTV,EX-10.1,10-Q,EX-10,https://www.sec.gov/Archives/edgar/data/1739936/000095017023017912/mntv-ex10_1.htm,2023-05-04,2023-1739936-0000950170-23-017912-mntv-ex10_1.htm
0000950170-23-040918,1832332,"Aveanna Healthcare Holdings, Inc. (AVAH) (CIK 0001832332)",AVAH,EX-10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/1832332/000095017023040918/avah-ex10_1.htm,2023-08-10,2023-1832332-0000950170-23-040918-avah-ex10_1.htm
0000314808-23-000046,314808,"Valaris Ltd (VAL, VAL-WT) (CIK 0000314808)",VAL,EX-10.3,10-Q,EX-10.3,https://www.sec.gov/Archives/edgar/data/314808/000031480823000046/val-03312023xexhibit103.htm,2023-05-02,2023-314808-0000314808-23-000046-val-03312023xexhibit103.htm
0001628280-23-014694,1839412,QualTek Services Inc. (CIK 0001839412),QTEK,EX-10.13,10-K/A,EX-10.13,https://www.sec.gov/Archives/edgar/data/1839412/000162828023014694/qualtek-conformedablcredit.htm,2023-05-02,2023-1839412-0001628280-23-014694-qualtek-conformedablcredit.htm
0001628280-23-014694,1839412,QualTek Services Inc. (CIK 0001839412),QTEK,EX-10.12,10-K/A,EX-10.12,https://www.sec.gov/Archives/edgar/data/1839412/000162828023014694/qualtek-tenthamendment.htm,2023-05-02,2023-1839412-0001628280-23-014694-qualtek-tenthamendment.htm
0001628280-23-005700,1668673,"PetIQ, Inc. (PETQ) (CIK 0001668673)",PETQ,EX-10.17,10-K,EX-10.17,https://www.sec.gov/Archives/edgar/data/1668673/000162828023005700/petq-20221231xex1017.htm,2023-03-01,2023-1668673-0001628280-23-005700-petq-20221231xex1017.htm
0001822492-23-000147,1822492,Hillman Solutions Corp. (HLMN) (CIK 0001822492),HLMN,EX-10.3,10-Q,EX-10.3,https://www.sec.gov/Archives/edgar/data/1822492/000182249223000147/ex103-hillmanxartermloancr.htm,2023-08-08,2023-1822492-0001822492-23-000147-ex103-hillmanxartermloancr.htm
0000005272-23-000045,5272,"AMERICAN INTERNATIONAL GROUP, INC. (AIG) (CIK 0000005272)",AIG,EX-10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/5272/000000527223000045/q32023exhibit101.htm,2023-11-02,2023-5272-0000005272-23-000045-q32023exhibit101.htm
0001304280-23-000027,1304280,Novelis Inc. (CIK 0001304280),,EX-10.12,10-K,EX-10.12,https://www.sec.gov/Archives/edgar/data/1304280/000130428023000027/q4fy23termamendmentno7.htm,2023-05-10,2023-1304280-0001304280-23-000027-q4fy23termamendmentno7.htm
0001334978-23-000006,1334978,"Clear Channel Outdoor Holdings, Inc. (CCO) (CIK 0001334978)",CCO,EX-10.5,10-K,EX-10.5,https://www.sec.gov/Archives/edgar/data/1334978/000133497823000006/exhibit105-ccoh2022.htm,2023-02-28,2023-1334978-0001334978-23-000006-exhibit105-ccoh2022.htm
0000950170-23-038557,1109116,ENTRAVISION COMMUNICATIONS CORP (EVC) (CIK 0001109116),EVC,EX-10.17,10-Q,EX-10.17,https://www.sec.gov/Archives/edgar/data/1109116/000095017023038557/evc-ex10_17.htm,2023-08-04,2023-1109116-0000950170-23-038557-evc-ex10_17.htm
0001552033-23-000040,1552033,TransUnion (TRU) (CIK 0001552033),TRU,EX-10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/1552033/000155203323000040/exhibit101amendmentno20toc.htm,2023-07-25,2023-1552033-0001552033-23-000040-exhibit101amendmentno20toc.htm
0000109177-23-000039,109177,"Spectrum Brands Holdings, Inc. (SPB) (CIK 0000109177)",SPB,EX-10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/109177/000010917723000039/spectrumbrands-fifthamen.htm,2023-08-11,2023-109177-0000109177-23-000039-spectrumbrands-fifthamen.htm
0001418100-23-000041,1418100,Avaya Holdings Corp. (CIK 0001418100),AVYA,EX-10.4,10-K,EX-10.4,https://www.sec.gov/Archives/edgar/data/1418100/000141810023000041/avaya-ex1042022930x10k.htm,2023-09-08,2023-1418100-0001418100-23-000041-avaya-ex1042022930x10k.htm
0000950170-23-026806,1687932,"J.Jill, Inc. (JILL) (CIK 0001687932)",JILL,EX-10.3,10-Q,EX-10.3,https://www.sec.gov/Archives/edgar/data/1687932/000095017023026806/jill-ex10_3.htm,2023-06-07,2023-1687932-0000950170-23-026806-jill-ex10_3.htm
0001632970-23-000029,1632970,"American Healthcare REIT, Inc. (AHR) (CIK 0001632970)",AHR,EX-10.6,10-K,EX-10.6,https://www.sec.gov/Archives/edgar/data/1632970/000163297023000029/keybank_trilogy-thirdame.htm,2023-03-17,2023-1632970-0001632970-23-000029-keybank_trilogy-thirdame.htm
0001609711-23-000167,1609711,GoDaddy Inc. (GDDY) (CIK 0001609711),GDDY,EX-10.2,10-Q,EX-10.2,https://www.sec.gov/Archives/edgar/data/1609711/000160971123000167/ex102-amendmentno9.htm,2023-11-03,2023-1609711-0001609711-23-000167-ex102-amendmentno9.htm
0001041061-23-000041,1041061,YUM BRANDS INC (YUM) (CIK 0001041061),YUM,EX-10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/1041061/000104106123000041/yum-6302023xex101.htm,2023-08-07,2023-1041061-0001041061-23-000041-yum-6302023xex101.htm
0000950170-23-004337,1853513,"Mister Car Wash, Inc. (MCW) (CIK 0001853513)",MCW,EX-10.20,10-K,EX-10,https://www.sec.gov/Archives/edgar/data/1853513/000095017023004337/mcw-ex10_20.htm,2023-02-24,2023-1853513-0000950170-23-004337-mcw-ex10_20.htm
0001718512-23-000033,1718512,Gates Industrial Corp plc (GTES) (CIK 0001718512),GTES,EX-10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/1718512/000171851223000033/gates-amendmentno7execut.htm,2023-05-04,2023-1718512-0001718512-23-000033-gates-amendmentno7execut.htm
0001820721-23-000099,1820721,"Array Technologies, Inc. (ARRY) (CIK 0001820721)",ARRY,EX-10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/1820721/000182072123000099/i2amendmentno3tocreditag.htm,2023-05-10,2023-1820721-0001820721-23-000099-i2amendmentno3tocreditag.htm
0000950170-23-040918,1832332,"Aveanna Healthcare Holdings, Inc. (AVAH) (CIK 0001832332)",AVAH,EX-10.2,10-Q,EX-10.2,https://www.sec.gov/Archives/edgar/data/1832332/000095017023040918/avah-ex10_2.htm,2023-08-10,2023-1832332-0000950170-23-040918-avah-ex10_2.htm
0000950170-23-038036,105319,"WW INTERNATIONAL, INC. (WW) (CIK 0000105319)",WW,EX-10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/105319/000095017023038036/ww-ex10_1.htm,2023-08-03,2023-105319-0000950170-23-038036-ww-ex10_1.htm
