accessionNo,cik,companyNameLong,ticker,description,formType,type,filingUrl,filedAt,downloadFilename
0001166291-11-000076,1166291,PINNACLE AIRLINES CORP (CIK 0001166291),,AIRCRAFT LEASE AGREEMENT,10-Q/A,EX-10.88,https://www.sec.gov/Archives/edgar/data/1166291/000116629111000076/exhibit10-88.htm,2011-11-18,2011-1166291-0001166291-11-000076-exhibit10-88.htm
0000950123-11-075104,1163348,"Allied World Assurance Co Holdings, AG (CIK 0001163348)",,EX-10.3,10-Q,EX-10.3,https://www.sec.gov/Archives/edgar/data/1163348/000095012311075104/y92275exv10w3.htm,2011-08-09,2011-1163348-0000950123-11-075104-y92275exv10w3.htm
0000950123-11-075104,1163348,"Allied World Assurance Co Holdings, AG (CIK 0001163348)",,EX-10.4,10-Q,EX-10.4,https://www.sec.gov/Archives/edgar/data/1163348/000095012311075104/y92275exv10w4.htm,2011-08-09,2011-1163348-0000950123-11-075104-y92275exv10w4.htm
0001104659-11-045340,1296435,Neenah Paper Inc (CIK 0001296435),,EX-10.2,10-Q,EX-10.2,https://www.sec.gov/Archives/edgar/data/1296435/000110465911045340/a11-14096_1ex10d2.htm,2011-08-09,2011-1296435-0001104659-11-045340-a11-14096_1ex10d2.htm
0000052827-11-000067,52827,RAYONIER INC (RYN) (CIK 0000052827),RYN,PURCHASE AND SALE AGREEMENT,10-Q,EX-10.2,https://www.sec.gov/Archives/edgar/data/52827/000005282711000067/rayonierex1023q2011.htm,2011-10-28,2011-52827-0000052827-11-000067-rayonierex1023q2011.htm
0000052827-11-000067,52827,RAYONIER INC (RYN) (CIK 0000052827),RYN,PURCHASE AND SALE AGREEMENT,10-Q,EX-10.3,https://www.sec.gov/Archives/edgar/data/52827/000005282711000067/rayonierex1033q2011.htm,2011-10-28,2011-52827-0000052827-11-000067-rayonierex1033q2011.htm
0000950123-11-075104,1163348,"Allied World Assurance Co Holdings, AG (CIK 0001163348)",,EX-10.2,10-Q,EX-10.2,https://www.sec.gov/Archives/edgar/data/1163348/000095012311075104/y92275exv10w2.htm,2011-08-09,2011-1163348-0000950123-11-075104-y92275exv10w2.htm
0001193125-11-299513,798783,UNIVERSAL HEALTH REALTY INCOME TRUST (UHT) (CIK 0000798783),UHT,CREDIT AGREEMENT,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/798783/000119312511299513/d235896dex101.htm,2011-11-07,2011-798783-0001193125-11-299513-d235896dex101.htm
0000950123-11-014364,27904,DELTA AIR LINES INC /DE/ (DAL) (CIK 0000027904),DAL,EX-10.4,10-K,EX-10.4,https://www.sec.gov/Archives/edgar/data/27904/000095012311014364/g24877exv10w4.htm,2011-02-16,2011-27904-0000950123-11-014364-g24877exv10w4.htm
0001193125-11-084811,1299969,"Comstock Homebuilding Companies, Inc. (CHCI) (CIK 0001299969)",CHCI,EXHIBIT 10.96,10-K,EX-10.96,https://www.sec.gov/Archives/edgar/data/1299969/000119312511084811/dex1096.htm,2011-03-31,2011-1299969-0001193125-11-084811-dex1096.htm
0000950123-11-069854,1164727,"NEWMONT MINING CORP /DE/ (NEM, NEMCL) (CIK 0001164727)",NEM,EXHIBIT 10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/1164727/000095012311069854/c20053exv10w1.htm,2011-07-29,2011-1164727-0000950123-11-069854-c20053exv10w1.htm
0000828916-11-000008,828916,WEINGARTEN REALTY INVESTORS /TX/ (CIK 0000828916),,WRI EXECUTIVE MEDICAL REIMBURSEMENT PLAN AND SUMMARY PLAN DESCRIPTION,10-K,EX-10.59,https://www.sec.gov/Archives/edgar/data/828916/000082891611000008/ex10_59.htm,2011-03-01,2011-828916-0000828916-11-000008-ex10_59.htm
0001193125-11-013203,1090061,OMNOVA SOLUTIONS INC (CIK 0001090061),,SECOND AMENDED AND RESTATED TERM LOAN CREDIT AGREEMENT,10-K,EX-10.30,https://www.sec.gov/Archives/edgar/data/1090061/000119312511013203/dex1030.htm,2011-01-25,2011-1090061-0001193125-11-013203-dex1030.htm
0000885508-11-000006,885508,STRATUS PROPERTIES INC (STRS) (CIK 0000885508),STRS,EXHIBIT 10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/885508/000088550811000006/exhibit101.htm,2011-08-15,2011-885508-0000885508-11-000006-exhibit101.htm
0001144204-11-014466,1412100,"Maiden Holdings, Ltd. (MHLA, MHLD, MHNC) (CIK 0001412100)",MHLD,,10-K,EX-10.7,https://www.sec.gov/Archives/edgar/data/1412100/000114420411014466/v214182_ex10-7.htm,2011-03-14,2011-1412100-0001144204-11-014466-v214182_ex10-7.htm
0001193125-11-180583,1418819,Iridium Communications Inc. (IRDM) (CIK 0001418819),IRDM,EXHIBIT 10.1,10-K/A,EX-10.1,https://www.sec.gov/Archives/edgar/data/1418819/000119312511180583/dex101.htm,2011-07-01,2011-1418819-0001193125-11-180583-dex101.htm
0001193125-11-315791,18169,DOLE FOOD CO INC (CIK 0000018169),,"CREDIT AGREEMENT, DATED AS OF MARCH 28, 2003",10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/18169/000119312511315791/d254843dex101.htm,2011-11-17,2011-18169-0001193125-11-315791-d254843dex101.htm
0001047469-11-004791,1166036,MARKWEST ENERGY PARTNERS L P (CIK 0001166036),,EX-10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/1166036/000104746911004791/a2203899zex-10_1.htm,2011-05-09,2011-1166036-0001047469-11-004791-a2203899zex-10_1.htm
0001047469-11-004873,1273813,ASSURED GUARANTY LTD (AGO) (CIK 0001273813),AGO,EX-10.5,10-Q,EX-10.5,https://www.sec.gov/Archives/edgar/data/1273813/000104746911004873/a2203843zex-10_5.htm,2011-05-10,2011-1273813-0001047469-11-004873-a2203843zex-10_5.htm
0001193125-11-302660,1096142,GENTIVA HEALTH SERVICES INC (CIK 0001096142),,SENIOR SECURED CREDIT AGREEMENT,10-Q,EX-10.2,https://www.sec.gov/Archives/edgar/data/1096142/000119312511302660/d214425dex102.htm,2011-11-09,2011-1096142-0001193125-11-302660-d214425dex102.htm
0001193125-11-323055,1320947,Diamond Foods Inc (CIK 0001320947),,CREDIT AGREEMENT,10-K/A,EX-10.23,https://www.sec.gov/Archives/edgar/data/1320947/000119312511323055/d246906dex1023.htm,2011-11-28,2011-1320947-0001193125-11-323055-d246906dex1023.htm
0000950123-11-025968,1342126,Morgans Hotel Group Co. (CIK 0001342126),,EXHIBIT 10.15,10-K,EX-10.15,https://www.sec.gov/Archives/edgar/data/1342126/000095012311025968/c06644exv10w15.htm,2011-03-16,2011-1342126-0000950123-11-025968-c06644exv10w15.htm
0001193125-11-181860,1090061,OMNOVA SOLUTIONS INC (CIK 0001090061),,EX-10.30,10-Q,EX-10.30,https://www.sec.gov/Archives/edgar/data/1090061/000119312511181860/dex1030.htm,2011-07-05,2011-1090061-0001193125-11-181860-dex1030.htm
0001140361-11-051907,1171662,TRIPLE-S MANAGEMENT CORP (CIK 0001171662),,EXHIBIT 10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/1171662/000114036111051907/ex10_1.htm,2011-11-04,2011-1171662-0001140361-11-051907-ex10_1.htm
0000950123-11-039223,764401,INSTEEL INDUSTRIES INC (IIIN) (CIK 0000764401),IIIN,EX-10.4,10-Q,EX-10.4,https://www.sec.gov/Archives/edgar/data/764401/000095012311039223/g26982exv10w4.htm,2011-04-26,2011-764401-0000950123-11-039223-g26982exv10w4.htm
0000950123-11-096711,1300514,LAS VEGAS SANDS CORP (LVS) (CIK 0001300514),LVS,EXHIBIT 10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/1300514/000095012311096711/c22583exv10w1.htm,2011-11-09,2011-1300514-0000950123-11-096711-c22583exv10w1.htm
0000891014-11-000007,891014,MINERALS TECHNOLOGIES INC (MTX) (CIK 0000891014),MTX,MTI RETIREE MEDICAL PLAN,10-K,EX-10.17,https://www.sec.gov/Archives/edgar/data/891014/000089101411000007/ex10-17.htm,2011-02-25,2011-891014-0000891014-11-000007-ex10-17.htm
0001193125-11-057741,1418819,Iridium Communications Inc. (IRDM) (CIK 0001418819),IRDM,EXHIBIT 10.1,10-K,EX-10.1,https://www.sec.gov/Archives/edgar/data/1418819/000119312511057741/dex101.htm,2011-03-07,2011-1418819-0001193125-11-057741-dex101.htm
0001193125-11-023163,909954,GREEN MOUNTAIN COFFEE ROASTERS INC (CIK 0000909954),,"CREDIT AGREEMENT DATED AS OF DECEMBER 17, 2010",10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/909954/000119312511023163/dex101.htm,2011-02-03,2011-909954-0001193125-11-023163-dex101.htm
0001193125-11-064157,1411059,"KBS Real Estate Investment Trust II, Inc. (CIK 0001411059)",KBRS,AMENDED AND RESTATED AND CONSOLDIATED LOAN AGREEMENT,10-K,EX-10.23,https://www.sec.gov/Archives/edgar/data/1411059/000119312511064157/dex1023.htm,2011-03-11,2011-1411059-0001193125-11-064157-dex1023.htm
0001193125-11-295054,911421,PARTNERRE LTD (PREJF) (CIK 0000911421),PREJF,"EMPLOYMENT AGREEMENT DATED AS OF SEPTEMBER 1, 2010",10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/911421/000119312511295054/d249459dex101.htm,2011-11-03,2011-911421-0001193125-11-295054-d249459dex101.htm
0000950123-11-074123,1332896,Cogdell Spencer Inc. (CIK 0001332896),,EXHIBIT 10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/1332896/000095012311074123/c19442exv10w1.htm,2011-08-08,2011-1332896-0000950123-11-074123-c19442exv10w1.htm
0001193125-11-219506,1473078,Chesapeake Lodging Trust (CIK 0001473078),,EXHIBIT 10.2,10-Q,EX-10.2,https://www.sec.gov/Archives/edgar/data/1473078/000119312511219506/dex102.htm,2011-08-11,2011-1473078-0001193125-11-219506-dex102.htm
0001047469-11-003479,77449,PEP BOYS MANNY MOE & JACK (CIK 0000077449),,EX-10.16,10-K,EX-10.16,https://www.sec.gov/Archives/edgar/data/77449/000104746911003479/a2203127zex-10_16.htm,2011-04-11,2011-77449-0001047469-11-003479-a2203127zex-10_16.htm
0001140361-11-040957,96763,PULSE ELECTRONICS CORP (CIK 0000096763),,EXHIBIT 10.5(3),10-Q,EX-10.5(3),https://www.sec.gov/Archives/edgar/data/96763/000114036111040957/ex10_53.htm,2011-08-10,2011-96763-0001140361-11-040957-ex10_53.htm
0001445305-11-003166,899629,ACADIA REALTY TRUST (AKR) (CIK 0000899629),AKR,EXHIBIT 1083,10-Q,EX-10.83,https://www.sec.gov/Archives/edgar/data/899629/000144530511003166/exhibit1083.htm,2011-11-02,2011-899629-0001445305-11-003166-exhibit1083.htm
0001193125-11-217765,882289,APRIA HEALTHCARE GROUP INC (CIK 0000882289),,AMENDED & RESTATED CREDIT AGREEMENT,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/882289/000119312511217765/dex101.htm,2011-08-10,2011-882289-0001193125-11-217765-dex101.htm
0001193125-11-290872,1309402,"Green Plains Renewable Energy, Inc. (GPRE) (CIK 0001309402)",GPRE,"AMENDED AND RESTATED MASTER LOAN AGREEMENT, DATED SEPTEMBER 30, 2011",10-Q,EX-10.6,https://www.sec.gov/Archives/edgar/data/1309402/000119312511290872/d250606dex106.htm,2011-11-01,2011-1309402-0001193125-11-290872-d250606dex106.htm
0000950123-11-040377,352363,CLAIBORNE LIZ INC (CIK 0000352363),,EX-10.4,10-Q,EX-10.4,https://www.sec.gov/Archives/edgar/data/352363/000095012311040377/y90909exv10w4.htm,2011-04-28,2011-352363-0000950123-11-040377-y90909exv10w4.htm
0000950123-11-076702,109177,HARBINGER GROUP INC. (SPB) (CIK 0000109177),SPB,EX-10.2,10-Q,EX-10.2,https://www.sec.gov/Archives/edgar/data/109177/000095012311076702/y92285exv10w2.htm,2011-08-12,2011-109177-0000950123-11-076702-y92285exv10w2.htm
0001047469-11-000974,1126328,PRINCIPAL FINANCIAL GROUP INC (PFG) (CIK 0001126328),PFG,EX-10.11.2,10-K,EX-10.11.2,https://www.sec.gov/Archives/edgar/data/1126328/000104746911000974/a2201860zex-10_112.htm,2011-02-16,2011-1126328-0001047469-11-000974-a2201860zex-10_112.htm
0000915127-11-000031,915127,PHC INC /MA/ (CIK 0000915127),,"CREDIT AGREEMENT BETWEEN PHC, INC. AND JEFFEIES FINANCE LLC",10-K,EX-10.18,https://www.sec.gov/Archives/edgar/data/915127/000091512711000031/exh10_18.htm,2011-08-18,2011-915127-0000915127-11-000031-exh10_18.htm
0001193125-11-296745,1040829,GAYLORD ENTERTAINMENT CO /DE (RHP) (CIK 0001040829),RHP,EX-10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/1040829/000119312511296745/d245208dex101.htm,2011-11-04,2011-1040829-0001193125-11-296745-d245208dex101.htm
0000950123-11-025968,1342126,Morgans Hotel Group Co. (CIK 0001342126),,EXHIBIT 10.11,10-K,EX-10.11,https://www.sec.gov/Archives/edgar/data/1342126/000095012311025968/c06644exv10w11.htm,2011-03-16,2011-1342126-0000950123-11-025968-c06644exv10w11.htm
0001193125-11-047674,1464720,Industrial Income Trust Inc. (CIK 0001464720),,BORROWING BASE REVOLVING LINE OF CREDIT AGREEMENT,10-K,EX-10.28,https://www.sec.gov/Archives/edgar/data/1464720/000119312511047674/dex1028.htm,2011-02-25,2011-1464720-0001193125-11-047674-dex1028.htm
0001104659-11-062518,1295810,"Sunstone Hotel Investors, Inc. (SHO, SHO-PH, SHO-PI) (CIK 0001295810)",SHO,EX-10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/1295810/000110465911062518/a11-25612_1ex10d1.htm,2011-11-09,2011-1295810-0001104659-11-062518-a11-25612_1ex10d1.htm
0001104659-11-058632,776867,WHITE MOUNTAINS INSURANCE GROUP LTD (WTM) (CIK 0000776867),WTM,EX-10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/776867/000110465911058632/a11-25025_1ex10d1.htm,2011-10-28,2011-776867-0001104659-11-058632-a11-25025_1ex10d1.htm
0000919465-11-000030,919465,BERRY PLASTICS CORP (CIK 0000919465),,"EXHIBIT 10.23 AMENDMENT DATED JUNE 28, 2011",10-K,EX-10.23,https://www.sec.gov/Archives/edgar/data/919465/000091946511000030/ex1023.htm,2011-12-19,2011-919465-0000919465-11-000030-ex1023.htm
0000950123-11-045690,789388,SUNGARD DATA SYSTEMS INC (CIK 0000789388),,EXHIBIT 10.1  SECOND REFINANCING AND INCREMENTAL AMENDMENT,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/789388/000095012311045690/c15980exv10w1.htm,2011-05-05,2011-789388-0000950123-11-045690-c15980exv10w1.htm
0000025600-11-000014,25600,SPRINGLEAF FINANCE INC (CIK 0000025600),,SLFI EXECUTIVE SEVERANCE PLAN,10-K,EX-10,https://www.sec.gov/Archives/edgar/data/25600/000002560011000014/executiveseveranceplan.htm,2011-03-30,2011-25600-0000025600-11-000014-executiveseveranceplan.htm
0000950123-11-040377,352363,CLAIBORNE LIZ INC (CIK 0000352363),,EX-10.3,10-Q,EX-10.3,https://www.sec.gov/Archives/edgar/data/352363/000095012311040377/y90909exv10w3.htm,2011-04-28,2011-352363-0000950123-11-040377-y90909exv10w3.htm
0001482430-11-000017,1482430,"KBS Real Estate Investment Trust III, Inc. (KBSR) (CIK 0001482430)",KBSR,"LOAN AGREEMENT, BY AND BETWEEN JP ABERDEEN PARTNERS, LP IN FAVOR OF KBS DEBT HOLDINGS III, LLC",10-Q,EX-10.2,https://www.sec.gov/Archives/edgar/data/1482430/000148243011000017/reitiiiq22011ex10-2.htm,2011-08-11,2011-1482430-0001482430-11-000017-reitiiiq22011ex10-2.htm
0000025598-11-000015,25598,SPRINGLEAF FINANCE CORP (CIK 0000025598),,SLFI EXECUTIVE SEVERANCE PLAN,10-K,EX-10,https://www.sec.gov/Archives/edgar/data/25598/000002559811000015/executiveseveranceplan.htm,2011-03-30,2011-25598-0000025598-11-000015-executiveseveranceplan.htm
0000950123-11-009997,1304280,Novelis Inc. (CIK 0001304280),,EX-10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/1304280/000095012311009997/g25888exv10w1.htm,2011-02-08,2011-1304280-0000950123-11-009997-g25888exv10w1.htm
0000078239-11-000028,78239,PHILLIPS VAN HEUSEN CORP /DE/ (PVH) (CIK 0000078239),PVH,AMENDED AND RESTATED CREDIT AND GUARANTY AGREEMENT,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/78239/000007823911000028/exhibit101.htm,2011-06-09,2011-78239-0000078239-11-000028-exhibit101.htm
0001193125-11-284275,931148,GRAFTECH INTERNATIONAL LTD (EAF) (CIK 0000931148),EAF,EX-10.1.0,10-Q,EX-10.1.0,https://www.sec.gov/Archives/edgar/data/931148/000119312511284275/d222661dex1010.htm,2011-10-27,2011-931148-0001193125-11-284275-d222661dex1010.htm
0001104659-11-061765,931058,LIN TELEVISION CORP (CIK 0000931058),,EX-10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/931058/000110465911061765/a11-25888_1ex10d1.htm,2011-11-08,2011-931058-0001104659-11-061765-a11-25888_1ex10d1.htm
0000785161-11-000066,785161,HEALTHSOUTH CORP (EHC) (CIK 0000785161),EHC,EXHIBIT 10.2,10-Q,EX-10.2,https://www.sec.gov/Archives/edgar/data/785161/000078516111000066/exhibit10-2.htm,2011-08-04,2011-785161-0000785161-11-000066-exhibit10-2.htm
0001445305-11-003166,899629,ACADIA REALTY TRUST (AKR) (CIK 0000899629),AKR,EXHIBIT 1085,10-Q,EX-10.85,https://www.sec.gov/Archives/edgar/data/899629/000144530511003166/exhibit1085.htm,2011-11-02,2011-899629-0001445305-11-003166-exhibit1085.htm
0001193125-11-081384,1289785,"Atlantic Broadband Finance, LLC (CIK 0001289785)",,"AMENDED AND RESTATED CREDIT AGREEMENT DATED AS OF MARCH 8, 2011",10-K,EX-10.1G,https://www.sec.gov/Archives/edgar/data/1289785/000119312511081384/dex101g.htm,2011-03-29,2011-1289785-0001193125-11-081384-dex101g.htm
0000939930-11-000026,939930,"ALLIANCE ONE INTERNATIONAL, INC. (PYYX) (CIK 0000939930)",PYYX,10.04,10-K,EX-10,https://www.sec.gov/Archives/edgar/data/939930/000093993011000026/ex10_04.htm,2011-06-10,2011-939930-0000939930-11-000026-ex10_04.htm
0000867773-11-000008,867773,SUNPOWER CORP (SPWRQ) (CIK 0000867773),SPWR,"EURO 75,000,000 REVOLVING CREDIT AGREEMENT",10-K,EX-10.46,https://www.sec.gov/Archives/edgar/data/867773/000086777311000008/ex10_46.htm,2011-02-28,2011-867773-0000867773-11-000008-ex10_46.htm
0000930413-11-001472,899629,ACADIA REALTY TRUST (AKR) (CIK 0000899629),AKR,,10-K,EX-10.36,https://www.sec.gov/Archives/edgar/data/899629/000093041311001472/c64396_ex10-36.htm,2011-02-28,2011-899629-0000930413-11-001472-c64396_ex10-36.htm
0001193125-11-214750,789570,MGM Resorts International (MGM) (CIK 0000789570),MGM,CREDIT FACILITY AGREEMENT,10-Q,EX-10.3,https://www.sec.gov/Archives/edgar/data/789570/000119312511214750/dex103.htm,2011-08-09,2011-789570-0001193125-11-214750-dex103.htm
0001193125-11-296005,1296445,"ORMAT TECHNOLOGIES, INC. (ORA) (CIK 0001296445)",ORA,NOTE PURCHASE AGREEMENT,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/1296445/000119312511296005/d234290dex101.htm,2011-11-04,2011-1296445-0001193125-11-296005-d234290dex101.htm
0001104659-11-048479,1089063,DICKS SPORTING GOODS INC (DKS) (CIK 0001089063),DKS,EX-10.7,10-Q,EX-10.7,https://www.sec.gov/Archives/edgar/data/1089063/000110465911048479/a11-20914_1ex10d7.htm,2011-08-24,2011-1089063-0001104659-11-048479-a11-20914_1ex10d7.htm
0001144204-11-010809,26780,DANA HOLDING CORP (DAN) (CIK 0000026780),DAN,,10-K,EX-10.33,https://www.sec.gov/Archives/edgar/data/26780/000114420411010809/v209951_ex10-33.htm,2011-02-24,2011-26780-0001144204-11-010809-v209951_ex10-33.htm
0001001604-11-000095,1001604,EMERITUS CORP\WA\ (CIK 0001001604),,BREA CREDIT AGREEMENT,10-Q,EX-10.63.06,https://www.sec.gov/Archives/edgar/data/1001604/000100160411000095/ex106306.htm,2011-08-05,2011-1001604-0001001604-11-000095-ex106306.htm
0001104659-11-004841,1137789,Seagate Technology plc (STX) (CIK 0001137789),STX,CREDIT AGREEMENT,10-Q,EX-10.47,https://www.sec.gov/Archives/edgar/data/1137789/000110465911004841/a10-22774_1ex10d47.htm,2011-02-03,2011-1137789-0001104659-11-004841-a10-22774_1ex10d47.htm
0001140361-11-019807,1376074,"LEAF Equipment Leasing Income Fund III, L.P. (CIK 0001376074)",,EXHIBIT 10.5,10-K,EX-10.5,https://www.sec.gov/Archives/edgar/data/1376074/000114036111019807/ex10_5.htm,2011-03-31,2011-1376074-0001140361-11-019807-ex10_5.htm
0001193125-11-025625,354190,GALLAGHER ARTHUR J & CO (AJG) (CIK 0000354190),AJG,DEFERRED EQUITY PARTICIPATION PLAN,10-K,EX-10.16,https://www.sec.gov/Archives/edgar/data/354190/000119312511025625/dex1016.htm,2011-02-07,2011-354190-0001193125-11-025625-dex1016.htm
0001193125-11-033978,1116521,AVAYA INC (CIK 0001116521),,"AMENDED AND RESTATED CREDIT AGREEMENT DATED FEBRUARY 11, 2011",10-Q,EX-10.3,https://www.sec.gov/Archives/edgar/data/1116521/000119312511033978/dex103.htm,2011-02-14,2011-1116521-0001193125-11-033978-dex103.htm
0001104659-11-047021,1479094,"STAG Industrial, Inc. (STAG) (CIK 0001479094)",STAG,EX-10.18,10-Q,EX-10.18,https://www.sec.gov/Archives/edgar/data/1479094/000110465911047021/a11-14201_1ex10d18.htm,2011-08-15,2011-1479094-0001104659-11-047021-a11-14201_1ex10d18.htm
0001193125-11-083130,1360474,CRC Health CORP (CIK 0001360474),,SECOND AMENDED AND RESTATED CREDIT AGREEMENT,10-K,EX-10.1F,https://www.sec.gov/Archives/edgar/data/1360474/000119312511083130/dex101f.htm,2011-03-30,2011-1360474-0001193125-11-083130-dex101f.htm
0000950123-11-032157,802967,"ASSOCIATED MATERIALS, LLC (CIK 0000802967)",,EXHIBIT 10.1,10-K,EX-10.1,https://www.sec.gov/Archives/edgar/data/802967/000095012311032157/c10708exv10w1.htm,2011-04-01,2011-802967-0000950123-11-032157-c10708exv10w1.htm
0000930413-11-001472,899629,ACADIA REALTY TRUST (AKR) (CIK 0000899629),AKR,,10-K,EX-10.40,https://www.sec.gov/Archives/edgar/data/899629/000093041311001472/c64396_ex10-40.htm,2011-02-28,2011-899629-0000930413-11-001472-c64396_ex10-40.htm
0001104659-11-047021,1479094,"STAG Industrial, Inc. (STAG) (CIK 0001479094)",STAG,EX-10.19,10-Q,EX-10.19,https://www.sec.gov/Archives/edgar/data/1479094/000110465911047021/a11-14201_1ex10d19.htm,2011-08-15,2011-1479094-0001104659-11-047021-a11-14201_1ex10d19.htm
0001193125-11-085016,1463258,"Renewable Energy Group, Inc. (CIK 0001463258)",REGI,AMENDED AND RESTATED CREDIT AGREEMENT.,10-K,EX-10.17,https://www.sec.gov/Archives/edgar/data/1463258/000119312511085016/dex1017.htm,2011-03-31,2011-1463258-0001193125-11-085016-dex1017.htm
0001193125-11-121204,1073967,SERENA SOFTWARE INC (CIK 0001073967),,AMENDED AND RESTATED CREDIT AGREEMENT,10-K,EX-10.7,https://www.sec.gov/Archives/edgar/data/1073967/000119312511121204/dex107.htm,2011-05-02,2011-1073967-0001193125-11-121204-dex107.htm
0001193125-11-126066,1388195,PharMerica CORP (CIK 0001388195),,CREDIT AGREEMENT,10-Q,EX-10.41,https://www.sec.gov/Archives/edgar/data/1388195/000119312511126066/dex1041.htm,2011-05-04,2011-1388195-0001193125-11-126066-dex1041.htm
0001193125-11-066307,935724,PMI GROUP INC (CIK 0000935724),,"THE PMI GROUP, INC. RETIREMENT PLAN.",10-K,EX-10.17,https://www.sec.gov/Archives/edgar/data/935724/000119312511066307/dex1017.htm,2011-03-15,2011-935724-0001193125-11-066307-dex1017.htm
0000950123-11-022284,1232582,"ASHFORD HOSPITALITY TRUST INC (AHT, AHT-PD, AHT-PF, AHT-PG, AHT-PH, AHT-PI) (CIK 0001232582)",AHT,EX-10.30.10,10-K,EX-10.30.10,https://www.sec.gov/Archives/edgar/data/1232582/000095012311022284/d80115exv10w30w10.htm,2011-03-04,2011-1232582-0000950123-11-022284-d80115exv10w30w10.htm
0001071739-11-000031,1071739,CENTENE CORP (CNC) (CIK 0001071739),CNC,CONTRACT AMENDMENT,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/1071739/000107173911000031/exhibit101.htm,2011-10-25,2011-1071739-0001071739-11-000031-exhibit101.htm
0001071739-11-000016,1071739,CENTENE CORP (CNC) (CIK 0001071739),CNC,CONTRACT AMENDMENT,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/1071739/000107173911000016/exhibit101.htm,2011-04-26,2011-1071739-0001071739-11-000016-exhibit101.htm
0001071739-11-000012,1071739,CENTENE CORP (CNC) (CIK 0001071739),CNC,AMENDMENT Q,10-K,EX-10.2A,https://www.sec.gov/Archives/edgar/data/1071739/000107173911000012/exhibit102a.htm,2011-02-22,2011-1071739-0001071739-11-000012-exhibit102a.htm
0001193125-11-306791,1473078,Chesapeake Lodging Trust (CIK 0001473078),,EXHIBIT 10.3,10-Q,EX-10.3,https://www.sec.gov/Archives/edgar/data/1473078/000119312511306791/d226408dex103.htm,2011-11-10,2011-1473078-0001193125-11-306791-d226408dex103.htm
0001193125-11-299776,101063,CHIQUITA BRANDS INTERNATIONAL INC (CIK 0000101063),,EX-10.1,10-Q,EX-10.1,https://www.sec.gov/Archives/edgar/data/101063/000119312511299776/d228413dex101.htm,2011-11-07,2011-101063-0001193125-11-299776-d228413dex101.htm
0001193125-11-037897,1473078,Chesapeake Lodging Trust (CIK 0001473078),,EXHIBIT 10.24,10-K,EX-10.24,https://www.sec.gov/Archives/edgar/data/1473078/000119312511037897/dex1024.htm,2011-02-16,2011-1473078-0001193125-11-037897-dex1024.htm
0001193125-11-055562,1355001,REALOGY CORP (CIK 0001355001),,"INCREMENTAL ASSUMPTION AGREEMENT, DATED AS OF FEBRUARY 3, 2011",10-K,EX-10.6,https://www.sec.gov/Archives/edgar/data/1355001/000119312511055562/dex106.htm,2011-03-04,2011-1355001-0001193125-11-055562-dex106.htm
0000950123-11-009997,1304280,Novelis Inc. (CIK 0001304280),,EX-10.2,10-Q,EX-10.2,https://www.sec.gov/Archives/edgar/data/1304280/000095012311009997/g25888exv10w2.htm,2011-02-08,2011-1304280-0000950123-11-009997-g25888exv10w2.htm
0001193125-11-210401,1377630,"National CineMedia, Inc. (NCMI) (CIK 0001377630)",NCMI,SECOND AMENDMENT TO CREDIT AGREEMENT,10-Q,EX-10.4,https://www.sec.gov/Archives/edgar/data/1377630/000119312511210401/dex104.htm,2011-08-04,2011-1377630-0001193125-11-210401-dex104.htm
0001364250-11-000018,1364250,Douglas Emmett Inc (DEI) (CIK 0001364250),DEI,$510MM LOAN AGREEMENT,10-Q,EX-10.2,https://www.sec.gov/Archives/edgar/data/1364250/000136425011000018/ex10_2.htm,2011-05-06,2011-1364250-0001364250-11-000018-ex10_2.htm
0000950123-11-096956,1342126,Morgans Hotel Group Co. (CIK 0001342126),,EXHIBIT 10.3,10-Q,EX-10.3,https://www.sec.gov/Archives/edgar/data/1342126/000095012311096956/c21858exv10w3.htm,2011-11-09,2011-1342126-0000950123-11-096956-c21858exv10w3.htm
